"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZMigrateValues"
*,1098,Y,ZZUnitStandard:ZZUnitStandard_ID:570;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1099,Y,ZZUnitStandard:ZZUnitStandard_ID:571;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1100,Y,ZZUnitStandard:ZZUnitStandard_ID:572;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1101,Y,ZZUnitStandard:ZZUnitStandard_ID:573;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1102,Y,ZZUnitStandard:ZZUnitStandard_ID:574;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1103,Y,ZZUnitStandard:ZZUnitStandard_ID:575;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1104,Y,ZZUnitStandard:ZZUnitStandard_ID:576;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1105,Y,ZZUnitStandard:ZZUnitStandard_ID:577;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1106,Y,ZZUnitStandard:ZZUnitStandard_ID:578;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1107,Y,ZZUnitStandard:ZZUnitStandard_ID:579;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1108,Y,ZZUnitStandard:ZZUnitStandard_ID:580;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1109,Y,ZZUnitStandard:ZZUnitStandard_ID:581;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1110,Y,ZZUnitStandard:ZZUnitStandard_ID:582;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1111,Y,ZZUnitStandard:ZZUnitStandard_ID:583;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1112,Y,ZZUnitStandard:ZZUnitStandard_ID:584;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1113,Y,ZZUnitStandard:ZZUnitStandard_ID:585;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1114,Y,ZZUnitStandard:ZZUnitStandard_ID:631;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1115,Y,ZZUnitStandard:ZZUnitStandard_ID:634;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1116,Y,ZZUnitStandard:ZZUnitStandard_ID:635;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1117,Y,ZZUnitStandard:ZZUnitStandard_ID:637;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1118,Y,ZZUnitStandard:ZZUnitStandard_ID:654;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1119,Y,ZZUnitStandard:ZZUnitStandard_ID:659;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1120,Y,ZZUnitStandard:ZZUnitStandard_ID:703;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1121,Y,ZZUnitStandard:ZZUnitStandard_ID:704;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1122,Y,ZZUnitStandard:ZZUnitStandard_ID:705;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1123,Y,ZZUnitStandard:ZZUnitStandard_ID:706;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1124,Y,ZZUnitStandard:ZZUnitStandard_ID:744;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1125,Y,ZZUnitStandard:ZZUnitStandard_ID:745;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1126,Y,ZZUnitStandard:ZZUnitStandard_ID:746;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1127,Y,ZZUnitStandard:ZZUnitStandard_ID:770;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1128,Y,ZZUnitStandard:ZZUnitStandard_ID:784;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1129,Y,ZZUnitStandard:ZZUnitStandard_ID:918;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1130,Y,ZZUnitStandard:ZZUnitStandard_ID:919;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1131,Y,ZZUnitStandard:ZZUnitStandard_ID:920;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1132,Y,ZZUnitStandard:ZZUnitStandard_ID:940;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1133,Y,ZZUnitStandard:ZZUnitStandard_ID:945;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1134,Y,ZZUnitStandard:ZZUnitStandard_ID:965;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1135,Y,ZZUnitStandard:ZZUnitStandard_ID:969;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1136,Y,ZZUnitStandard:ZZUnitStandard_ID:970;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1137,Y,ZZUnitStandard:ZZUnitStandard_ID:973;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1138,Y,ZZUnitStandard:ZZUnitStandard_ID:980;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1139,Y,ZZUnitStandard:ZZUnitStandard_ID:985;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1140,Y,ZZUnitStandard:ZZUnitStandard_ID:1158;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1141,Y,ZZUnitStandard:ZZUnitStandard_ID:1159;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1142,Y,ZZUnitStandard:ZZUnitStandard_ID:1160;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1143,Y,ZZUnitStandard:ZZUnitStandard_ID:1299;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1144,Y,ZZUnitStandard:ZZUnitStandard_ID:1300;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1145,Y,ZZUnitStandard:ZZUnitStandard_ID:1301;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1146,Y,ZZUnitStandard:ZZUnitStandard_ID:1302;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1147,Y,ZZUnitStandard:ZZUnitStandard_ID:1311;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1148,Y,ZZUnitStandard:ZZUnitStandard_ID:1648;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1149,Y,ZZUnitStandard:ZZUnitStandard_ID:1649;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1150,Y,ZZUnitStandard:ZZUnitStandard_ID:1651;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1151,Y,ZZUnitStandard:ZZUnitStandard_ID:1653;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1152,Y,ZZUnitStandard:ZZUnitStandard_ID:1655;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1153,Y,ZZUnitStandard:ZZUnitStandard_ID:1657;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1154,Y,ZZUnitStandard:ZZUnitStandard_ID:1659;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1155,Y,ZZUnitStandard:ZZUnitStandard_ID:1660;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1156,Y,ZZUnitStandard:ZZUnitStandard_ID:1661;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1157,Y,ZZUnitStandard:ZZUnitStandard_ID:1662;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1158,Y,ZZUnitStandard:ZZUnitStandard_ID:1663;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1159,Y,ZZUnitStandard:ZZUnitStandard_ID:1665;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1160,Y,ZZUnitStandard:ZZUnitStandard_ID:1666;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1161,Y,ZZUnitStandard:ZZUnitStandard_ID:2025;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1162,Y,ZZUnitStandard:ZZUnitStandard_ID:2042;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1163,Y,ZZUnitStandard:ZZUnitStandard_ID:2045;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1164,Y,ZZUnitStandard:ZZUnitStandard_ID:2099;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1165,Y,ZZUnitStandard:ZZUnitStandard_ID:2156;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1166,Y,ZZUnitStandard:ZZUnitStandard_ID:2632;ZZLearnership:ZZLearnership_ID:98;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1167,Y,ZZUnitStandard:ZZUnitStandard_ID:219;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1168,Y,ZZUnitStandard:ZZUnitStandard_ID:222;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1169,Y,ZZUnitStandard:ZZUnitStandard_ID:223;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1170,Y,ZZUnitStandard:ZZUnitStandard_ID:230;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1171,Y,ZZUnitStandard:ZZUnitStandard_ID:957;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1172,Y,ZZUnitStandard:ZZUnitStandard_ID:1189;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1173,Y,ZZUnitStandard:ZZUnitStandard_ID:1197;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1174,Y,ZZUnitStandard:ZZUnitStandard_ID:1198;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1175,Y,ZZUnitStandard:ZZUnitStandard_ID:1338;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1176,Y,ZZUnitStandard:ZZUnitStandard_ID:1803;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1177,Y,ZZUnitStandard:ZZUnitStandard_ID:2187;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1178,Y,ZZUnitStandard:ZZUnitStandard_ID:2201;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1179,Y,ZZUnitStandard:ZZUnitStandard_ID:2202;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1180,Y,ZZUnitStandard:ZZUnitStandard_ID:2204;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1181,Y,ZZUnitStandard:ZZUnitStandard_ID:2205;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1182,Y,ZZUnitStandard:ZZUnitStandard_ID:2206;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1183,Y,ZZUnitStandard:ZZUnitStandard_ID:2207;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1184,Y,ZZUnitStandard:ZZUnitStandard_ID:2208;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1185,Y,ZZUnitStandard:ZZUnitStandard_ID:2209;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1186,Y,ZZUnitStandard:ZZUnitStandard_ID:2210;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1187,Y,ZZUnitStandard:ZZUnitStandard_ID:2214;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1188,Y,ZZUnitStandard:ZZUnitStandard_ID:2215;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1189,Y,ZZUnitStandard:ZZUnitStandard_ID:2217;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1190,Y,ZZUnitStandard:ZZUnitStandard_ID:2218;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1191,Y,ZZUnitStandard:ZZUnitStandard_ID:2219;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1192,Y,ZZUnitStandard:ZZUnitStandard_ID:2406;ZZLearnership:ZZLearnership_ID:99;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1193,Y,ZZUnitStandard:ZZUnitStandard_ID:25;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1194,Y,ZZUnitStandard:ZZUnitStandard_ID:88;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1195,Y,ZZUnitStandard:ZZUnitStandard_ID:355;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1196,Y,ZZUnitStandard:ZZUnitStandard_ID:655;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1197,Y,ZZUnitStandard:ZZUnitStandard_ID:695;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1198,Y,ZZUnitStandard:ZZUnitStandard_ID:784;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1199,Y,ZZUnitStandard:ZZUnitStandard_ID:822;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1200,Y,ZZUnitStandard:ZZUnitStandard_ID:904;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1201,Y,ZZUnitStandard:ZZUnitStandard_ID:920;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1202,Y,ZZUnitStandard:ZZUnitStandard_ID:939;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1203,Y,ZZUnitStandard:ZZUnitStandard_ID:941;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1204,Y,ZZUnitStandard:ZZUnitStandard_ID:945;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1205,Y,ZZUnitStandard:ZZUnitStandard_ID:946;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1206,Y,ZZUnitStandard:ZZUnitStandard_ID:949;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1207,Y,ZZUnitStandard:ZZUnitStandard_ID:951;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1208,Y,ZZUnitStandard:ZZUnitStandard_ID:958;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1209,Y,ZZUnitStandard:ZZUnitStandard_ID:988;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1210,Y,ZZUnitStandard:ZZUnitStandard_ID:996;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1211,Y,ZZUnitStandard:ZZUnitStandard_ID:1034;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1212,Y,ZZUnitStandard:ZZUnitStandard_ID:1143;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1213,Y,ZZUnitStandard:ZZUnitStandard_ID:1185;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1214,Y,ZZUnitStandard:ZZUnitStandard_ID:1186;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1215,Y,ZZUnitStandard:ZZUnitStandard_ID:1194;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1216,Y,ZZUnitStandard:ZZUnitStandard_ID:1241;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1217,Y,ZZUnitStandard:ZZUnitStandard_ID:1242;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1218,Y,ZZUnitStandard:ZZUnitStandard_ID:1243;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1219,Y,ZZUnitStandard:ZZUnitStandard_ID:1246;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1220,Y,ZZUnitStandard:ZZUnitStandard_ID:1247;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1221,Y,ZZUnitStandard:ZZUnitStandard_ID:1248;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1222,Y,ZZUnitStandard:ZZUnitStandard_ID:1249;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1223,Y,ZZUnitStandard:ZZUnitStandard_ID:1250;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1224,Y,ZZUnitStandard:ZZUnitStandard_ID:1252;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1225,Y,ZZUnitStandard:ZZUnitStandard_ID:1255;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1226,Y,ZZUnitStandard:ZZUnitStandard_ID:1272;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1227,Y,ZZUnitStandard:ZZUnitStandard_ID:1514;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1228,Y,ZZUnitStandard:ZZUnitStandard_ID:1516;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1229,Y,ZZUnitStandard:ZZUnitStandard_ID:1543;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1230,Y,ZZUnitStandard:ZZUnitStandard_ID:1949;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1231,Y,ZZUnitStandard:ZZUnitStandard_ID:2150;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1232,Y,ZZUnitStandard:ZZUnitStandard_ID:2190;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1233,Y,ZZUnitStandard:ZZUnitStandard_ID:2220;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1234,Y,ZZUnitStandard:ZZUnitStandard_ID:2222;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1235,Y,ZZUnitStandard:ZZUnitStandard_ID:2263;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1236,Y,ZZUnitStandard:ZZUnitStandard_ID:2340;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1237,Y,ZZUnitStandard:ZZUnitStandard_ID:2407;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1238,Y,ZZUnitStandard:ZZUnitStandard_ID:2408;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1239,Y,ZZUnitStandard:ZZUnitStandard_ID:2450;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1240,Y,ZZUnitStandard:ZZUnitStandard_ID:2452;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1241,Y,ZZUnitStandard:ZZUnitStandard_ID:2453;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,1242,Y,ZZUnitStandard:ZZUnitStandard_ID:2614;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1243,Y,ZZUnitStandard:ZZUnitStandard_ID:2615;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1244,Y,ZZUnitStandard:ZZUnitStandard_ID:2616;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1245,Y,ZZUnitStandard:ZZUnitStandard_ID:2617;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1246,Y,ZZUnitStandard:ZZUnitStandard_ID:2618;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1247,Y,ZZUnitStandard:ZZUnitStandard_ID:2619;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1248,Y,ZZUnitStandard:ZZUnitStandard_ID:2620;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1249,Y,ZZUnitStandard:ZZUnitStandard_ID:2621;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1250,Y,ZZUnitStandard:ZZUnitStandard_ID:2622;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1251,Y,ZZUnitStandard:ZZUnitStandard_ID:2623;ZZLearnership:ZZLearnership_ID:106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1252,Y,ZZUnitStandard:ZZUnitStandard_ID:25;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1253,Y,ZZUnitStandard:ZZUnitStandard_ID:70;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1254,Y,ZZUnitStandard:ZZUnitStandard_ID:88;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1255,Y,ZZUnitStandard:ZZUnitStandard_ID:355;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1256,Y,ZZUnitStandard:ZZUnitStandard_ID:655;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1257,Y,ZZUnitStandard:ZZUnitStandard_ID:695;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1258,Y,ZZUnitStandard:ZZUnitStandard_ID:784;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1259,Y,ZZUnitStandard:ZZUnitStandard_ID:822;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1260,Y,ZZUnitStandard:ZZUnitStandard_ID:903;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1261,Y,ZZUnitStandard:ZZUnitStandard_ID:904;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1262,Y,ZZUnitStandard:ZZUnitStandard_ID:920;ZZLearnership:ZZLearnership_ID:107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
