AD_Org_ID[Name],ZZMigrationCode/K,IsActive,ZZLearnership_ID[ZZLearnershipCode],ZZUnitStandardType,ZZMigrateValues
*,3937,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:980
*,3938,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:987
*,3939,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:1188
*,3940,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:1190
*,3941,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:1196
*,3942,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:1518
*,3943,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:1543
*,3944,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:2201
*,3945,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:2202
*,3946,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:2218
*,3947,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:2221
*,3948,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:2356
*,3949,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3361
*,3950,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3364
*,3951,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3365
*,3952,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3370
*,3953,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3371
*,3954,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3372
*,3955,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3377
*,3956,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3383
*,3957,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3485
*,3958,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3487
*,3959,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3491
*,3960,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3494
*,3961,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3512
*,3962,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3517
*,3963,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3524
*,3964,Y,16Q160108331303,,ZZUnitStandard:ZZUnitStandard_id:3915
*,3965,Y,987,,ZZUnitStandard:ZZUnitStandard_id:212
*,3966,Y,987,,ZZUnitStandard:ZZUnitStandard_id:213
*,3967,Y,987,,ZZUnitStandard:ZZUnitStandard_id:215
*,3968,Y,987,,ZZUnitStandard:ZZUnitStandard_id:438
*,3969,Y,987,,ZZUnitStandard:ZZUnitStandard_id:440
*,3970,Y,987,,ZZUnitStandard:ZZUnitStandard_id:441
*,3971,Y,987,,ZZUnitStandard:ZZUnitStandard_id:442
*,3972,Y,987,,ZZUnitStandard:ZZUnitStandard_id:443
*,3973,Y,987,,ZZUnitStandard:ZZUnitStandard_id:444
*,3974,Y,987,,ZZUnitStandard:ZZUnitStandard_id:445
*,3975,Y,987,,ZZUnitStandard:ZZUnitStandard_id:490
*,3976,Y,987,,ZZUnitStandard:ZZUnitStandard_id:695
*,3977,Y,987,,ZZUnitStandard:ZZUnitStandard_id:770
*,3978,Y,987,,ZZUnitStandard:ZZUnitStandard_id:862
*,3979,Y,987,,ZZUnitStandard:ZZUnitStandard_id:919
*,3980,Y,987,,ZZUnitStandard:ZZUnitStandard_id:922
*,3981,Y,987,,ZZUnitStandard:ZZUnitStandard_id:930
*,3982,Y,987,,ZZUnitStandard:ZZUnitStandard_id:980
*,3983,Y,987,,ZZUnitStandard:ZZUnitStandard_id:981
*,3984,Y,987,,ZZUnitStandard:ZZUnitStandard_id:983
*,3985,Y,987,,ZZUnitStandard:ZZUnitStandard_id:985
*,3986,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1161
*,3987,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1162
*,3988,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1163
*,3989,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1185
*,3990,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1186
*,3991,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1189
*,3992,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1194
*,3993,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1197
*,3994,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1198
*,3995,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1514
*,3996,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1516
*,3997,Y,987,,ZZUnitStandard:ZZUnitStandard_id:1766
*,3998,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2201
*,3999,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2202
*,4000,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2214
*,4001,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2215
*,4002,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2217
*,4003,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2218
*,4004,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2221
*,4005,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2406
*,4006,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2578
*,4007,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2604
*,4008,Y,987,,ZZUnitStandard:ZZUnitStandard_id:2909
*,4009,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3046
*,4010,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3048
*,4011,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3083
*,4012,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3139
*,4013,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3140
*,4014,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3142
*,4015,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3143
*,4016,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3144
*,4017,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3145
*,4018,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3148
*,4019,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3149
*,4020,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3150
*,4021,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3161
*,4022,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3162
*,4023,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3163
*,4024,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3258
*,4025,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3262
*,4026,Y,987,,ZZUnitStandard:ZZUnitStandard_id:3263
*,4027,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:136
*,4028,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:137
*,4029,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:138
*,4030,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:139
*,4031,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:140
*,4032,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:141
*,4033,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:142
*,4034,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:143
*,4035,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:494
*,4036,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:496
*,4037,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:497
*,4038,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:499
*,4039,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:646
*,4040,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:647
*,4041,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:1189
*,4042,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:1191
*,4043,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:1197
*,4044,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:1312
*,4045,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:1313
*,4046,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:1314
*,4047,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2013
*,4048,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2014
*,4049,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2201
*,4050,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2202
*,4051,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2214
*,4052,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2215
*,4053,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2217
*,4054,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2218
*,4055,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2221
*,4056,Y,16Q160081261464,,ZZUnitStandard:ZZUnitStandard_id:2406
*,4057,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:927
*,4058,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1188
*,4059,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1190
*,4060,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1196
*,4061,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1518
*,4062,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1728
*,4063,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1884
*,4064,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:1952
*,4065,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2147
*,4066,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2187
*,4067,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2201
*,4068,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2202
*,4069,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2218
*,4070,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2221
*,4071,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2266
*,4072,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2513
*,4073,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:2890
*,4074,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3011
*,4075,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3591
*,4076,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3737
*,4077,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3738
*,4078,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3739
*,4079,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3740
*,4080,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3741
*,4081,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3742
*,4082,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3743
*,4083,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3744
*,4084,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3745
*,4085,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3746
*,4086,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3747
*,4087,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3748
*,4088,Y,16Q160170321263,,ZZUnitStandard:ZZUnitStandard_id:3749
*,4089,Y,16Q160016001333 (V2),,ZZUnitStandard:ZZUnitStandard_id:761
*,4090,Y,16Q160014001373 (V2),,ZZUnitStandard:ZZUnitStandard_id:2745
*,4091,Y,16Q160020001343 (V2),,ZZUnitStandard:ZZUnitStandard_id:761
*,4092,Y,16Q160022001493 (V2),,ZZUnitStandard:ZZUnitStandard_id:104
*,4093,Y,16Q160022001493 (V2),,ZZUnitStandard:ZZUnitStandard_id:761
*,4094,Y,16Q160021001733 (V2),,ZZUnitStandard:ZZUnitStandard_id:104
*,4095,Y,16Q160021001733 (V2),,ZZUnitStandard:ZZUnitStandard_id:761
*,4096,Y,16Q160019001323 (V2),,ZZUnitStandard:ZZUnitStandard_id:104
*,4097,Y,16Q160019001323 (V2),,ZZUnitStandard:ZZUnitStandard_id:761
*,4098,Y,16Q160018001523 (V2),,ZZUnitStandard:ZZUnitStandard_id:2406
*,4099,Y,16Q160051001463 (V2),,ZZUnitStandard:ZZUnitStandard_id:104
*,4100,Y,16Q160051001463 (V2),,ZZUnitStandard:ZZUnitStandard_id:761
*,4101,Y,16Q160018001623 (V2),,ZZUnitStandard:ZZUnitStandard_id:104
*,4102,Y,16Q160018001623 (V2),,ZZUnitStandard:ZZUnitStandard_id:2406
*,4103,Y,16Q160010001273 (V2),,ZZUnitStandard:ZZUnitStandard_id:2773
*,4104,Y,16Q160009001273 (V2),,ZZUnitStandard:ZZUnitStandard_id:2773
*,4105,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:120
*,4106,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:121
*,4107,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:122
*,4108,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:129
*,4109,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:130
*,4110,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:132
*,4111,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:456
*,4112,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:460
*,4113,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:461
*,4114,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:462
*,4115,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:464
*,4116,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:665
*,4117,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:666
*,4118,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:667
*,4119,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:668
*,4120,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:669
*,4121,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:764
*,4122,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:765
*,4123,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:766
*,4124,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:822
*,4125,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1185
*,4126,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1186
*,4127,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1194
*,4128,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1203
*,4129,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1514
*,4130,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1516
*,4131,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1537
*,4132,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1728
*,4133,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1884
*,4134,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:1996
*,4135,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2220
*,4136,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2285
*,4137,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2310
*,4138,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2339
*,4139,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2340
*,4140,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2445
*,4141,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2450
*,4142,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2452
*,4143,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2453
*,4144,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2454
*,4145,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2774
*,4146,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2856
*,4147,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:2863
*,4148,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3367
*,4149,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3534
*,4150,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3535
*,4151,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3536
*,4152,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3537
*,4153,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3538
*,4154,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3539
*,4155,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3540
*,4156,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3913
*,4157,Y,16Q160146541202,,ZZUnitStandard:ZZUnitStandard_id:3914
*,4158,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:4
*,4159,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:483
*,4160,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:485
*,4161,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:741
*,4162,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:743
*,4163,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:843
*,4164,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:951
*,4165,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:964
*,4166,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1001
*,4167,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1188
*,4168,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1190
*,4169,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1196
*,4170,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1241
*,4171,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1303
*,4172,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1518
*,4173,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1713
*,4174,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:1716
*,4175,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2181
*,4176,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2191
*,4177,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2193
*,4178,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2201
*,4179,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2202
*,4180,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2218
*,4181,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2221
*,4182,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2287
*,4183,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2747
*,4184,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:2949
*,4185,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3326
*,4186,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3327
*,4187,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3328
*,4188,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3329
*,4189,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3330
*,4190,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3331
*,4191,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3333
*,4192,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3335
*,4193,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3336
*,4194,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3337
*,4195,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3338
*,4196,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3342
*,4197,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3346
*,4198,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3347
*,4199,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3348
*,4200,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3349
*,4201,Y,16Q160187471383,,ZZUnitStandard:ZZUnitStandard_id:3352
*,4202,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:964
*,4203,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:976
*,4204,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1189
*,4205,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1198
*,4206,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1326
*,4207,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1346
*,4208,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1357
*,4209,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1437
*,4210,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1459
*,4211,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1857
*,4212,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1858
*,4213,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:1866
*,4214,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2201
*,4215,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2202
*,4216,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2214
*,4217,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2215
*,4218,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2217
*,4219,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2218
*,4220,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2221
*,4221,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2406
*,4222,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2583
*,4223,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2592
*,4224,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2607
*,4225,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2803
*,4226,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2804
*,4227,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:2807
*,4228,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3341
*,4229,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3703
*,4230,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3704
*,4231,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3705
*,4232,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3706
*,4233,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3707
*,4234,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3708
*,4235,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3709
*,4236,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3710
*,4237,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3711
*,4238,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3712
*,4239,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3713
*,4240,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3714
*,4241,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3715
*,4242,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3716
*,4243,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3717
*,4244,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3719
*,4245,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3722
*,4246,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3723
*,4247,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3724
*,4248,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3727
*,4249,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3728
*,4250,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3729
*,4251,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3730
*,4252,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3731
*,4253,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3732
*,4254,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3733
*,4255,Y,16Q160186541604,,ZZUnitStandard:ZZUnitStandard_id:3734
*,4256,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:964
*,4257,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:976
*,4258,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1189
*,4259,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1197
*,4260,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1198
*,4261,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1326
*,4262,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1346
*,4263,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1357
*,4264,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1437
*,4265,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1857
*,4266,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1858
*,4267,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:1866
*,4268,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2201
*,4269,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2202
*,4270,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2214
*,4271,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2215
*,4272,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2217
*,4273,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2218
*,4274,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2221
*,4275,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2406
*,4276,Y,16Q160183611604,,ZZUnitStandard:ZZUnitStandard_id:2583
