"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZUnitStandardType","ZZMigrateValues"
*,3827,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:202;ZZUnitStandard:ZZUnitStandard_id:1169
*,3828,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:202;ZZUnitStandard:ZZUnitStandard_id:1177
*,3829,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:202;ZZUnitStandard:ZZUnitStandard_id:1197
*,3830,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1450
*,3831,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1429
*,3832,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1461
*,3833,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1404
*,3834,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1419
*,3835,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1426
*,3836,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1427
*,3837,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1428
*,3838,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1405
*,3839,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1425
*,3840,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:920
*,3841,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1187
*,3842,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1667
*,3843,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1469
*,3844,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1466
*,3845,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:770
*,3846,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1185
*,3847,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1514
*,3848,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1433
*,3849,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1415
*,3850,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1161
*,3851,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1162
*,3852,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1163
*,3853,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1186
*,3854,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1194
*,3855,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1403
*,3856,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1467
*,3857,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:203;ZZUnitStandard:ZZUnitStandard_id:1444
*,3858,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:2446
*,3859,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1720
*,3860,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1718
*,3861,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1717
*,3862,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1721
*,3863,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1719
*,3864,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1727
*,3865,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1281
*,3866,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1722
*,3867,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1187
*,3868,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1667
*,3869,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1502
*,3870,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1724
*,3871,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1725
*,3872,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1726
*,3873,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1466
*,3874,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1185
*,3875,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1514
*,3876,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1433
*,3877,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1161
*,3878,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1162
*,3879,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1163
*,3880,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1186
*,3881,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1194
*,3882,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:2488
*,3883,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:2671
*,3884,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1723
*,3885,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:205;ZZUnitStandard:ZZUnitStandard_id:1467
*,3886,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1737
*,3887,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1741
*,3888,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1689
*,3889,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1739
*,3890,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1738
*,3891,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1675
*,3892,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1745
*,3893,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1740
*,3894,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1744
*,3895,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1742
*,3896,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1688
*,3897,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1743
*,3898,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1413
*,3899,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1393
*,3900,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1377
*,3901,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1380
*,3902,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1414
*,3903,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1398
*,3904,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1384
*,3905,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1394
*,3906,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1397
*,3907,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1396
*,3908,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1406
*,3909,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1376
*,3910,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1392
*,3911,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1370
*,3912,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1410
*,3913,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1371
*,3914,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1373
*,3915,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1383
*,3916,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1189
*,3917,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1748
*,3918,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1747
*,3919,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:207;ZZUnitStandard:ZZUnitStandard_id:1746
*,3920,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:209;ZZUnitStandard:ZZUnitStandard_id:1760
*,3921,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1781
*,3922,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1815
*,3923,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1814
*,3924,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1810
*,3925,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1811
*,3926,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1813
*,3927,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1812
*,3928,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:761
*,3929,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1196
*,3930,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1164
*,3931,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1165
*,3932,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1166
*,3933,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1176
*,3934,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1188
*,3935,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1190
*,3936,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1759
*,3937,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1760
*,3938,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1764
*,3939,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:210;ZZUnitStandard:ZZUnitStandard_id:1767
*,3940,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:761
*,3941,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1773
*,3942,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1769
*,3943,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1772
*,3944,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1777
*,3945,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1774
*,3946,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1768
*,3947,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1771
*,3948,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1778
*,3949,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1776
*,3950,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1775
*,3951,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1196
*,3952,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1164
*,3953,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1165
*,3954,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1166
*,3955,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1176
*,3956,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1188
*,3957,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1190
*,3958,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1759
*,3959,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1760
*,3960,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:211;ZZUnitStandard:ZZUnitStandard_id:1764
*,3961,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1187
*,3962,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1829
*,3963,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1771
*,3964,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1762
*,3965,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1823
*,3966,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1824
*,3967,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1822
*,3968,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1821
*,3969,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1825
*,3970,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1820
*,3971,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1765
*,3972,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1819
*,3973,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1830
*,3974,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1763
*,3975,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1828
*,3976,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1827
*,3977,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1185
*,3978,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1514
*,3979,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1162
*,3980,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1163
*,3981,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1766
*,3982,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1186
*,3983,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1194
*,3984,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1831
*,3985,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1759
*,3986,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1760
*,3987,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1764
*,3988,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1767
*,3989,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:212;ZZUnitStandard:ZZUnitStandard_id:1818
*,3990,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1883
*,3991,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1939
*,3992,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1885
*,3993,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1940
*,3994,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1938
*,3995,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1941
*,3996,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1942
*,3997,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1944
*,3998,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1943
*,3999,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1945
*,4000,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1189
*,4001,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1167
*,4002,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1168
*,4003,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1169
*,4004,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1177
*,4005,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1197
*,4006,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:214;ZZUnitStandard:ZZUnitStandard_id:1198
*,4007,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1964
*,4008,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1963
*,4009,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1954
*,4010,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1953
*,4011,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1955
*,4012,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1961
*,4013,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1957
*,4014,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1956
*,4015,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1958
*,4016,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1962
*,4017,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1959
*,4018,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1960
*,4019,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1952
*,4020,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1187
*,4021,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1185
*,4022,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1514
*,4023,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1161
*,4024,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1162
*,4025,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1163
*,4026,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1766
*,4027,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1176
*,4028,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1177
*,4029,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1186
*,4030,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1194
*,4031,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1418
*,4032,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1444
*,4033,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:215;ZZUnitStandard:ZZUnitStandard_id:1759
*,4034,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:504
*,4035,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:505
*,4036,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:506
*,4037,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:1036
*,4038,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:1037
*,4039,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:1040
*,4040,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:216;ZZUnitStandard:ZZUnitStandard_id:2763
