"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZLearnershipTitle","ZZLearnershipCode","ZZCredits","Registrationstartdate","Registrationenddate","ZZMinimumElectiveCredits","ZZMigrateValues"
*,1,Y,National Certificate Professional Driving Level 3,"26Q260009212053",140,2005-04-11 00:00:00.000,2005-04-11 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:30
*,2,Y,NQF 4 National Diploma In Abet Practices,"07Q070004121204",120,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:40
*,3,Y,Customer Management,"23Q230017211344",134,2005-09-13 00:00:00.000,2005-09-13 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:77
*,4,Y,National Certificate: Mining Operations: Underground Coal: Wall Mining,"16Q160080421273",127,2007-11-14 00:00:00.000,2007-11-14 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:12;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,5,Y,National Certificate: Mining Operations: Underground Coal: Continuous Mining,"16Q1600746441303",127,2002-03-22 00:00:00.000,2002-03-22 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:12;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,6,Y,National Certificate: Mining Operations: Underground Coal: Blasting Operations,"16Q160082441503",149,2007-11-14 00:00:00.000,2007-11-14 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:12;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,7,Y,National Certificate: Engineering Maintenance and Repairing for Underground Coal Mining: Breaking Services,"16Q160058661842",184,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:10;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,8,Y,National Certificate: Engineering Maintenance and Repairing for Underground Coal Mining: Wall Mining,"16Q160057581672",167,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:10;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,9,Y,National Certificate: Engineering Maintenance and Repairing for Underground Coal Mining: Continuous Mining,"16Q160056692062",206,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:10;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,10,Y,National Certificate: Engineering Maintenance and Repairing for Underground Coal Mining: Conventional Mining,"16Q160055702072",207,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:10;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,11,Y,National Certificate: Engineering Maintenance: Underground Hard Rock (Metalliferous) : Horizontal Transport,"16Q160048501622",139,2002-03-22 00:00:00.000,2002-03-22 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:13;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,12,Y,National Certificate: Engineering Maintenance: Underground Hard Rock (Metalliferous) : Stoping and Developing,"16Q16004951732",173,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:13;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,13,Y,National Certificate: Engineering Maintenance: Underground Hard Rock (Metalliferous) :Horizontal Transport Services,"16Q160050611922",197,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:13;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:49
*,14,Y,National Certificate: Winding Engine Driving,"16Q160007351763",127,2010-02-20 00:00:00.000,2010-02-20 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:7;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1396
*,15,Y,National Certificate: Surface Mining Rockbreaking,"16Q160001411572",158,2005-08-29 00:00:00.000,2005-08-29 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:15
*,16,Y,National Certificate: Jewellery Manufacture in a Mass Production Environment,"16Q160043271593",159,2003-06-02 00:00:00.000,2003-06-02 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:8
*,17,Y,National Certificate: Diamond Processing Operator: Bottom Sawn,"16Q160045551462",129,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:9
*,18,Y,National Certificate: Diamond Processing Operator: Bottom Makeable,"16Q160046551462",129,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:9
*,19,Y,National Certificate: Diamond Processing Operator: Top Makeable,"16Q160047601632",129,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:9
*,20,Y,National Certificate: Diamond Processing Operator: Top Sawn,"16Q160044551382",129,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:9
*,21,Y,Construction Plumber,"05Q050015201593",146,2005-04-07 00:00:00.000,2005-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:32
*,22,Y,General Security Officer's Learnership Level 3,"19Q190005321353",135,2005-04-26 00:00:00.000,2005-04-26 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:35
*,23,Y,Construction Carpenter (Formwork),"05Q050031211223",122,2005-04-07 00:00:00.000,2005-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:33
*,24,Y,Construction Mason (Face Brick Laying),"05Q050018181223",122,2005-04-07 00:00:00.000,2005-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:31
*,25,Y,Autotronics L2,"17Q170030001282",128,2002-12-04 00:00:00.000,2002-12-04 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:27
*,26,Y,National Certificate in Autotronics L3,"17q170030001413",141,2011-10-30 00:00:00.000,2011-10-30 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:60
*,27,Y,National Certificate: Diesel Mechanic: Surface Diamonds,"16Q160014001373",146,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1105
*,28,Y,National Certificate: Diesel Mechanic: Metalliferous,"16Q160013001493",149,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1105
*,29,Y,National Certificate: Diesel Mechanic: Coal,"16Q160012001623",162,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1105
*,30,Y,National Certificate Plater/Welder - Underground Diamonds,"16Q160015001683",168,2003-05-06 00:00:00.000,2003-05-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:9
*,31,Y,National Certificate: Electrical: Metalliferous,"16Q160041003404",340,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:2;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,32,Y,National Certificate: Electrical: Opencast,"16Q160040003294",329,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:2;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,33,Y,National Certificate: Electrical: Surface Coal,"16Q160039003444",344,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:2;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,34,Y,National Certificate: Electrical: Surface Diamonds,"16Q160042003014",301,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:2;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,35,Y,National Certificate: Electrical: Underground Coal,"16Q160038003494",349,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:2;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,36,Y,National Certificate: Electrical: Underground Diamonds,"16Q160037003134",313,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:2;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,37,Y,National Certificate: Fitting and Turning: Underground Diamonds,"16Q160032001593",159,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:3;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1090
*,38,Y,National Certificate: Fitting and Turning: Open Cast,"16Q160054001463",146,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:3;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1090
*,39,Y,National Certificate: Fitting and Turning: Surface Coal,"16Q160034001463",146,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:3;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1090
*,40,Y,National Certificate: Fitting and Turning: Surface Diamonds,"16Q160036001403",140,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:3;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1090
*,41,Y,National Certificate: Fitting and Turning: Underground Coal,"16Q160033001853",185,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:3;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1090
*,42,Y,National Certificate: Fitting and Turning: Metalliferous,"16Q160035002763",276,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:3;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1090
*,43,Y,National Certificate: Fitting (including machining) : Underground Coal,"16Q160024001533",153,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:4;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1102
*,44,Y,National Certificate: Fitting (including machining) : Underground Daimonds,"16Q160023001273",127,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:4;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1102
*,45,Y,National Certificate: Fitting (including machining) : Metalliferous,"16Q160026002443",153,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:4;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1102
*,46,Y,National Certificate: Fitting (including machining) : Surface Coal,"16Q160025001283",128,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:4;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1102
*,47,Y,National Certificate: Fitting (including machining) : Surface Diamonds,"16Q160027001203",120,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:4;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1102
*,48,Y,National Certificate: Fitting (including machining) : Open Cast,"16Q160053001463",146,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:4;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1102
*,49,Y,National Certificate: Instrumentation Mechanician,"16Q160008001764",176,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:5;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1174
*,50,Y,Management,"23Q230027371203",120,2003-10-08 00:00:00.000,2025-06-30 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:57;ref:ZZLkpLearnershipType:ZZLearnershipType:4
*,51,Y,Learnership Towards National Certificate - Supervisor,"23Q230028561404",140,2004-11-03 00:00:00.000,2004-11-03 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:58
*,52,Y,National Certificate: Rigger Ropesman: Open Cast,"16Q160010001273",127,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:6;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1079
*,53,Y,National Certificate: Rigger Ropesman: Surface / Underground,"16Q160009001273",127,2012-06-30 00:00:00.000,2012-06-30 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:6;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1079
*,54,Y,Community House Builder (Entrepreneurial),"05Q050061251552",155,2005-04-07 00:00:00.000,2005-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:34
*,55,Y,First Line Management,Q230033 34 152 5,152,2003-10-08 00:00:00.000,2003-10-08 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ZZQualification:ZZQualification_ID:29
*,56,Y,First Line Manager,"23Q230033341525",152,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ZZQualification:ZZQualification_ID:29
*,57,Y,Payroll Administration,"23Q230031261534",153,2005-04-07 00:00:00.000,2005-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:21
*,58,Y,National Certificate in Measurement Control and Instrumentation,"08Q080034281392",139,2004-04-07 00:00:00.000,2004-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:22;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1112
*,59,Y,National Certificate in Measurement Control and Instrumentaion,"08Q080035251503",150,2004-04-07 00:00:00.000,2004-04-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:20;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1112
*,60,Y,"National Certificate: Occupational Safety, Hygiene and Environment","16Q160065571412",135,2006-06-12 00:00:00.000,2006-06-12 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ZZQualification:ZZQualification_ID:17
*,61,Y,Chartered Accountant: Financial Management,"01Q010002004807",480,2003-08-13 00:00:00.000,2003-08-13 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:7;ZZQualification:ZZQualification_ID:28
*,62,Y,Associate General Accountant,"01Q0100030036066",606,2003-08-13 00:00:00.000,2003-08-13 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:6;ZZQualification:ZZQualification_ID:25
*,63,Y,"National Certificate: Mineral Processing, Gold Extraction","16Q160071421243",124,2007-03-07 00:00:00.000,2007-03-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ZZQualification:ZZQualification_ID:47
*,64,Y,National Certificate: Lump Ore Beneficiation: Jig Concentration,"16Q160064611632",163,2005-09-20 00:00:00.000,2005-09-20 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:16
*,65,Y,National Certificate: Lump Ore Beneficiation: Dense Medium Separation,"16Q160062611632",163,2005-09-20 00:00:00.000,2005-09-20 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:16
*,66,Y,Learnership National Certificate Furniture Making Wood,"10Q100028001332",133,2004-08-02 00:00:00.000,2004-08-02 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:41
*,67,Y,Further Education and Training Certificate: Minerals ,"16Q160069441484",148,2006-12-08 00:00:00.000,2006-12-08 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:52;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:528
*,68,Y,National Certificate: Rockbreaking: Quarrying: Quarries,"16Q160072483693",160,2007-03-07 00:00:00.000,2007-03-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:48
*,69,Y,National Certificate: Rockbreaking: Quarrying: Dimension Stone,"16Q160073481603",160,2007-03-07 00:00:00.000,2007-03-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:48
*,70,Y,Further Education and Training Certificate: Carbonate Materials Manufacturing Processes: Lime Manufacturing,"16Q160075261594",170,2007-03-07 00:00:00.000,2007-03-07 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:64;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1444
*,71,Y,Further Education and Training Certificate: Jewellery Designing,"16Q160079311464",146,2007-10-08 00:00:00.000,2007-10-08 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:66;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1117
*,72,Y,Further Education and Training Certificate: Jewellery Manufacturing Operations,"16Q160078291504",150,2007-10-11 00:00:00.000,2007-10-11 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:65;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1272
*,73,Y,National Certificate: Electro-Mechanics: Mining and Minerals,"16Q160083471662 ",166,2007-05-02 00:00:00.000,2007-05-02 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:69
*,74,Y,Further Education and Training Certificate: Electro-Mechanics: Mining and Minerals,"16Q160085291714 ",171,2007-05-02 00:00:00.000,2007-05-02 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:67;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1167
*,75,Y,National Certificate: Electro-Mechanics: Mining and Minerals,"16Q160077471413",141,2007-05-02 00:00:00.000,2007-05-02 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:70;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1167
*,76,Y,National Certificate: Electro-Mechanics: Mining and Minerals,"16Q160084441413 ",141,2007-05-02 00:00:00.000,2007-05-02 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:70;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1167
*,77,Y,Further Education and Training Certificate: Engineering Fabrication ,"16Q160092282344",234,2007-08-16 00:00:00.000,2007-08-16 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ZZQualification:ZZQualification_ID:76;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:192
*,78,Y,National Certificate: Mining Operations for Underground Hard Rock: Conventional Mining,"16Q160086991302 ",130,2007-08-16 00:00:00.000,2007-08-16 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:72;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1256
*,79,Y,National Certificate: Mining Operations for Underground Hard Rock: Mechanised Mining,"16Q160089991302",130,2007-08-16 00:00:00.000,2007-08-16 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:72;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1256
*,80,Y,National Certificate: Rock Breaking Underground Hard Rock: Conventional Mining,"16Q160088331263 ",126,2012-06-30 00:00:00.000,2012-06-30 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:73;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1256
*,81,Y,National Certificate: Rock Breaking Underground Hard Rock: Mechanised Mining,"16Q160087331293",126,2007-08-16 00:00:00.000,2007-08-16 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:73;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1256
*,82,Y,National Certificate: Mineral Processing: Base Metals,"16Q160094641292",129,2007-11-28 00:00:00.000,2007-11-28 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:80;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1258
*,83,Y,National Certificate: Lump Ore Beneficiation: Diamonds,"16Q160061611632",163,2004-12-02 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:16
*,84,Y,National Certificate: Lump Ore Beneficiation: Heavy Minerals,"16Q160063611632",0,2004-12-02 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:16
*,85,Y,National Certificate: Engineering Fabrication,"16Q160090442142",148,2007-08-16 00:00:00.000,2007-08-16 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ZZQualification:ZZQualification_ID:74;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:192
*,86,Y,National Certificate: Engineering Fabrication,"16Q160091512863",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:75;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:192
*,87,Y,National Certificate: Occupational Hygiene and Safety,"16Q160068541443",144,2008-10-20 00:00:00.000,2008-10-20 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:144
*,88,Y,National Certificate: Plater/Boilermaker: Coal,"16Q160020001343",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:89;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1074
*,89,Y,National Certificate: Plater/Boilermaker: Diamonds Open Cast,"16Q160022001493",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:89;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1074
*,90,Y,National Certificate: Plater/Boilermaker: Metalliferous,"16Q160021001733",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:89;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1074
*,91,Y,National Certificate: Plater/Boilermaker: Opencast,"16Q160019001323",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:89;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1074
*,92,Y,National Certificate Plater/Welder - Coal,"16Q160016001333",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:90;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1070
*,93,Y,National Certificate: Plater/Welder: Metalliferous,"16Q160017001773",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:90;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1070
*,94,Y,National Certificate: Plater/Welder: Open Cast,"16Q160051001463",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:90;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1070
*,95,Y,National Certificate: Plater/Welder: Underground Diamonds,"16Q160018001623",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:90;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1070
*,96,Y,National Certificate: Plater/Welder: Diamonds Opencast,"16Q160018001523",0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ZZQualification:ZZQualification_ID:90;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1070
