"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZSAQAQualificationCode","ZZSAQAQualificationTitle","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZQualificationType","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMinimumElectiveCredits","ZZMigrateValues"
*,104,Y,"62869",National Certificate: Rockbreaking: Surface Excavations,141,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1236
*,105,Y,"64309",General Education and Training Certificate: Adult Basic Education and Training,120,2008-11-26 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:1;ref:ZZLkpQualificationType:ZZQualificationType:1
*,106,Y,"64909",National Certificate: Small Scale Mining,143,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:211
*,107,Y,"64729",Further Education and Training Certificate: Diamond Processing,161,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1117
*,108,Y,"67429",National Certificate: Electrical Engineering: Mining and Minerals,140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,109,Y,"78545",Further Education and Training Certificate: Automotive Repair and Maintenance: Mining and Minerals,159,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,110,Y,"72071",National Certificate: Electrical Engineering: Mining and Minerals,133,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,111,Y,"72069",Further Education and Training Certificate: Electrical Engineering: Mining and Minerals,130,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1165
*,112,Y,"64810",National Certificate: Automotive Repair and Maintenance,125,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1098
*,113,Y,"64809",National Certificate: Automotive Repair and Maintenance,135,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1098
*,114,Y,"64789",National Diploma: Automotive Repair and Maintenance,144,2009-02-18 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,115,Y,"65049",National Certificate: Jewellery manufacturing,134,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1259
*,116,Y,"65209",National Certificate: Jewellery Manufacturing,137,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1259
*,117,Y,"65549",National Certificate: Mining Technical Support,138,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:814
*,118,Y,"63485",National Certificate: Mechanical Handling (Rigging): Mining and Minerals,127,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1079
*,119,Y,"63490",National Certificate: Mechanical Handling (Rigging): Mining and Minerals,121,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1079
*,120,Y,"63494",Further Education and Training Certificate: Mechanical Handling (Rigging): Mining and Minerals,136,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1079
*,121,Y,"62769",National Certificate: Mineral Processing,130,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:1258
*,122,Y,"60110",National Certificate: Engineering,120,2008-08-20 00:00:00.000,2012-06-30 00:00:00.000,2013-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:2
*,123,Y,"73310",National Certificate: Laboratory Practice: Precious Metal,120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:102
*,124,Y,"73312",Further Education and Training Certificate: Laboratory Analysis: Mining and Minerals,140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:102
*,125,Y,"20159",NQF 5 NATIONAL DIPLOMA IN ABET PRACITICES,240,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,126,Y,"48473",National Certificate in Electrical Engineering (Electrical Construction),156,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpQualificationType:ZZQualificationType:2
*,127,Y,"03",NATIONAL CERTIFICATE GENERAL SECURITY PRACTICES,0,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,2007-01-01 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:2
*,128,Y,"64869",National Certificate: Generic Management: Cement Manufacturing: Mining and Minerals,162,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,129,Y,"64950",Further Education and Training Certificate: Laboratory Analysis,140,2009-05-05 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,130,Y,"64889",Further Education and Training Certificate: Mineral Processing,137,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,131,Y,"78903",National Certificate: Chemical Operations,120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,132,Y,"78547",National Certificate: Chemical Operations,135,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,133,Y,"74550","National Certificate: Measurement, Control and Instrumentation: Mining and Minerals",133,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,134,Y,"74552","National Certificate: Measurement, Control and Instrumentaion: Mining and Minerals",120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,135,Y,"74551","FETC: Measurement, Control and Instrumentation: Mining and Minerals",134,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,136,Y,"74490",Further Education and Training Certificate: Mining Operations,160,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,137,Y,"77963",Further Education and Training Certificate: Mining/Exploration Geology,160,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,138,Y,"78323",National Certificate: Lamproom Operations,126,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,139,Y,"74292","National Certificate: Occupational Health, Safety and Environment: Mining and Minerals",120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpQualificationType:ZZQualificationType:1;ZZLkpOfoOccupationTree:ZZLkpOfoOccupationTree_ID:316
*,140,Y,"78843",National Certificate: Diamond Processing,121,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,141,Y,"78966",National Certificate: Diamond Design and Evaluation,129,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,142,Y,"78923",National Certificate: Autotronics,132,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,143,Y,"78944",National Certificate: Autotronics,127,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,144,Y,"79826",National Certificate: Occupational Hygiene and Safety: Mining and Minerals,144,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,145,Y,"78543",Natinal Certificate: Automotive Repair and Maintenance: Mining and Minerals,125,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,146,N,"96532",National Certificate: Measurement,160,2011-06-15 00:00:00.000,2012-06-16 00:00:00.000,2012-06-17 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:8;ref:ZZLkpQualificationType:ZZQualificationType:2
*,147,Y,"78883",Further Education and Training Certificate: Autotronics,134,2010-07-28 00:00:00.000,2013-07-28 00:00:00.000,2014-07-28 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,148,Y,"99999",National Certificate: Test,120,2012-01-24 00:00:00.000,2012-06-25 00:00:00.000,2012-06-26 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,149,Y,"100002",KKKK,120,2012-04-20 00:00:00.000,2015-04-20 00:00:00.000,2013-04-20 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:2
*,150,Y,"78546",National Certificate: Automotive Repair and Maintenance: Mining and Minerals,144,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,151,Y,"78904",Further Education and Training Certificate: Chemical Operations: Mining and Minerals,140,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,152,Y,"78544",National Certificate: Automotive Repair and Maintenance: Mining and Minerals,135,2012-01-07 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,Non Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:2
*,153,Y,"79827",Further Education and Training Certificate: Occupational Hygiene and Safety: Mining and Minerals,145,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,154,Y,"79829",National Diploma: Occupational Safety: Mining and Minerals,242,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,155,Y,"79828",National Certificate: Occupational Safety: Mining and Minerals,145,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:5;ref:ZZLkpQualificationType:ZZQualificationType:1
*,156,Y,"90655",National Certificate: Small Scale Mining,124,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualificationType:ZZQualificationType:1
*,157,Y,"90656",National Certificate: Mine Ventilation,124,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-30 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
*,158,N,"23254",National Certificate: Mechanical Engineering: Fitting and Machining,179,2007-05-15 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,159,N,"23256",National Certificate: Mechanical Engineering: Fitting and Machining,179,2007-05-15 00:00:00.000,2015-06-30 00:00:00.000,2016-06-30 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualificationType:ZZQualificationType:1
*,160,Y,"58269",National Certificate: Electro-Mechanics,166,2007-02-05 00:00:00.000,2010-02-05 00:00:00.000,2008-02-05 00:00:00.000,1900-01-01 00:00:00.000,Unit Standard Based,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualificationType:ZZQualificationType:1
