"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZModuleType","ZZMigrateValues"
*,148,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:147;ref:ZZLkpModuleType:ZZModuleType:1
*,149,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:148;ref:ZZLkpModuleType:ZZModuleType:1
*,150,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:149;ref:ZZLkpModuleType:ZZModuleType:1
*,151,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:150;ref:ZZLkpModuleType:ZZModuleType:1
*,152,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:151;ref:ZZLkpModuleType:ZZModuleType:1
*,153,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:152;ref:ZZLkpModuleType:ZZModuleType:1
*,154,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:153;ref:ZZLkpModuleType:ZZModuleType:1
*,155,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:154;ref:ZZLkpModuleType:ZZModuleType:1
*,156,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:155;ref:ZZLkpModuleType:ZZModuleType:1
*,157,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:156;ref:ZZLkpModuleType:ZZModuleType:1
*,158,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:157;ref:ZZLkpModuleType:ZZModuleType:1
*,159,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:158;ref:ZZLkpModuleType:ZZModuleType:1
*,160,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:159;ref:ZZLkpModuleType:ZZModuleType:1
*,161,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:160;ref:ZZLkpModuleType:ZZModuleType:1
*,162,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:11;ZZQCTOModule:ZZQCTOModule_ID:161;ref:ZZLkpModuleType:ZZModuleType:1
*,163,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:162;ref:ZZLkpModuleType:ZZModuleType:1
*,164,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:163;ref:ZZLkpModuleType:ZZModuleType:1
*,165,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:164;ref:ZZLkpModuleType:ZZModuleType:1
*,166,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:165;ref:ZZLkpModuleType:ZZModuleType:1
*,167,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:166;ref:ZZLkpModuleType:ZZModuleType:1
*,168,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:167;ref:ZZLkpModuleType:ZZModuleType:1
*,169,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:168;ref:ZZLkpModuleType:ZZModuleType:1
*,170,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:169;ref:ZZLkpModuleType:ZZModuleType:1
*,171,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:170;ref:ZZLkpModuleType:ZZModuleType:1
*,172,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:171;ref:ZZLkpModuleType:ZZModuleType:1
*,173,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:172;ref:ZZLkpModuleType:ZZModuleType:1
*,174,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:173;ref:ZZLkpModuleType:ZZModuleType:1
*,175,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:174;ref:ZZLkpModuleType:ZZModuleType:1
*,176,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:175;ref:ZZLkpModuleType:ZZModuleType:1
*,177,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:176;ref:ZZLkpModuleType:ZZModuleType:1
*,178,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:177;ref:ZZLkpModuleType:ZZModuleType:1
*,179,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:12;ZZQCTOModule:ZZQCTOModule_ID:178;ref:ZZLkpModuleType:ZZModuleType:1
*,180,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:179;ref:ZZLkpModuleType:ZZModuleType:1
*,181,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:180;ref:ZZLkpModuleType:ZZModuleType:1
*,182,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:181;ref:ZZLkpModuleType:ZZModuleType:1
*,183,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:182;ref:ZZLkpModuleType:ZZModuleType:1
*,184,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:183;ref:ZZLkpModuleType:ZZModuleType:1
*,185,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:184;ref:ZZLkpModuleType:ZZModuleType:1
*,186,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:185;ref:ZZLkpModuleType:ZZModuleType:1
*,187,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:186;ref:ZZLkpModuleType:ZZModuleType:1
*,188,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:187;ref:ZZLkpModuleType:ZZModuleType:1
*,189,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:188;ref:ZZLkpModuleType:ZZModuleType:1
*,190,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:189;ref:ZZLkpModuleType:ZZModuleType:1
*,191,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:190;ref:ZZLkpModuleType:ZZModuleType:1
*,192,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:191;ref:ZZLkpModuleType:ZZModuleType:1
*,193,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:192;ref:ZZLkpModuleType:ZZModuleType:1
*,194,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:193;ref:ZZLkpModuleType:ZZModuleType:1
*,195,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:195;ref:ZZLkpModuleType:ZZModuleType:1
*,196,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:196;ref:ZZLkpModuleType:ZZModuleType:1
*,197,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:198;ref:ZZLkpModuleType:ZZModuleType:1
*,198,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:199;ref:ZZLkpModuleType:ZZModuleType:1
*,199,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:200;ref:ZZLkpModuleType:ZZModuleType:1
*,200,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:201;ref:ZZLkpModuleType:ZZModuleType:1
*,201,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:203;ref:ZZLkpModuleType:ZZModuleType:1
*,202,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:204;ref:ZZLkpModuleType:ZZModuleType:1
*,203,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:205;ref:ZZLkpModuleType:ZZModuleType:1
*,204,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:207;ref:ZZLkpModuleType:ZZModuleType:1
*,205,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:208;ref:ZZLkpModuleType:ZZModuleType:1
*,206,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:210;ref:ZZLkpModuleType:ZZModuleType:1
*,207,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:212;ref:ZZLkpModuleType:ZZModuleType:1
*,208,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:213;ref:ZZLkpModuleType:ZZModuleType:1
*,209,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:214;ref:ZZLkpModuleType:ZZModuleType:1
*,210,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:13;ZZQCTOModule:ZZQCTOModule_ID:216;ref:ZZLkpModuleType:ZZModuleType:1
*,211,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:249;ref:ZZLkpModuleType:ZZModuleType:1
*,212,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:230;ref:ZZLkpModuleType:ZZModuleType:1
*,213,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:232;ref:ZZLkpModuleType:ZZModuleType:1
*,214,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:233;ref:ZZLkpModuleType:ZZModuleType:1
*,215,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:235;ref:ZZLkpModuleType:ZZModuleType:1
*,216,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:237;ref:ZZLkpModuleType:ZZModuleType:1
*,217,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:238;ref:ZZLkpModuleType:ZZModuleType:1
*,218,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:239;ref:ZZLkpModuleType:ZZModuleType:1
*,219,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:240;ref:ZZLkpModuleType:ZZModuleType:1
*,220,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:241;ref:ZZLkpModuleType:ZZModuleType:1
*,221,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:242;ref:ZZLkpModuleType:ZZModuleType:1
*,222,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:243;ref:ZZLkpModuleType:ZZModuleType:1
*,223,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:244;ref:ZZLkpModuleType:ZZModuleType:1
*,224,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:245;ref:ZZLkpModuleType:ZZModuleType:1
*,225,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:246;ref:ZZLkpModuleType:ZZModuleType:1
*,226,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:247;ref:ZZLkpModuleType:ZZModuleType:1
*,227,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:14;ZZQCTOModule:ZZQCTOModule_ID:248;ref:ZZLkpModuleType:ZZModuleType:1
*,228,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:194;ref:ZZLkpModuleType:ZZModuleType:1
*,229,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:197;ref:ZZLkpModuleType:ZZModuleType:1
*,230,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:202;ref:ZZLkpModuleType:ZZModuleType:1
*,231,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:206;ref:ZZLkpModuleType:ZZModuleType:1
*,232,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:209;ref:ZZLkpModuleType:ZZModuleType:1
*,233,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:211;ref:ZZLkpModuleType:ZZModuleType:1
*,234,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:215;ref:ZZLkpModuleType:ZZModuleType:1
*,235,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:217;ref:ZZLkpModuleType:ZZModuleType:1
*,236,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:218;ref:ZZLkpModuleType:ZZModuleType:1
*,237,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:219;ref:ZZLkpModuleType:ZZModuleType:1
*,238,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:220;ref:ZZLkpModuleType:ZZModuleType:1
*,239,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:221;ref:ZZLkpModuleType:ZZModuleType:1
*,240,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:222;ref:ZZLkpModuleType:ZZModuleType:1
*,241,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:223;ref:ZZLkpModuleType:ZZModuleType:1
*,242,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:224;ref:ZZLkpModuleType:ZZModuleType:1
*,243,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:225;ref:ZZLkpModuleType:ZZModuleType:1
*,244,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:226;ref:ZZLkpModuleType:ZZModuleType:1
*,245,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:227;ref:ZZLkpModuleType:ZZModuleType:1
*,246,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:228;ref:ZZLkpModuleType:ZZModuleType:1
*,247,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:231;ref:ZZLkpModuleType:ZZModuleType:1
*,248,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:234;ref:ZZLkpModuleType:ZZModuleType:1
*,249,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:15;ZZQCTOModule:ZZQCTOModule_ID:236;ref:ZZLkpModuleType:ZZModuleType:1
*,250,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:250;ref:ZZLkpModuleType:ZZModuleType:1
*,251,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:251;ref:ZZLkpModuleType:ZZModuleType:1
*,252,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:252;ref:ZZLkpModuleType:ZZModuleType:1
*,253,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:253;ref:ZZLkpModuleType:ZZModuleType:1
*,254,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:254;ref:ZZLkpModuleType:ZZModuleType:1
*,255,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:255;ref:ZZLkpModuleType:ZZModuleType:1
*,256,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:256;ref:ZZLkpModuleType:ZZModuleType:1
*,257,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:257;ref:ZZLkpModuleType:ZZModuleType:1
*,258,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:258;ref:ZZLkpModuleType:ZZModuleType:1
*,259,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:259;ref:ZZLkpModuleType:ZZModuleType:1
*,260,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:260;ref:ZZLkpModuleType:ZZModuleType:1
*,261,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:261;ref:ZZLkpModuleType:ZZModuleType:1
*,262,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:262;ref:ZZLkpModuleType:ZZModuleType:1
*,263,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:263;ref:ZZLkpModuleType:ZZModuleType:1
*,264,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:264;ref:ZZLkpModuleType:ZZModuleType:1
*,265,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:265;ref:ZZLkpModuleType:ZZModuleType:1
*,266,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:266;ref:ZZLkpModuleType:ZZModuleType:1
*,267,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:267;ref:ZZLkpModuleType:ZZModuleType:1
*,268,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:268;ref:ZZLkpModuleType:ZZModuleType:1
*,269,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:269;ref:ZZLkpModuleType:ZZModuleType:1
*,270,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:270;ref:ZZLkpModuleType:ZZModuleType:1
*,271,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:272;ref:ZZLkpModuleType:ZZModuleType:1
*,272,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:273;ref:ZZLkpModuleType:ZZModuleType:1
*,273,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:274;ref:ZZLkpModuleType:ZZModuleType:1
*,274,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:275;ref:ZZLkpModuleType:ZZModuleType:1
*,275,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:276;ref:ZZLkpModuleType:ZZModuleType:1
*,276,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:277;ref:ZZLkpModuleType:ZZModuleType:1
*,277,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:278;ref:ZZLkpModuleType:ZZModuleType:1
*,278,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:279;ref:ZZLkpModuleType:ZZModuleType:1
*,279,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:280;ref:ZZLkpModuleType:ZZModuleType:1
*,280,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:281;ref:ZZLkpModuleType:ZZModuleType:1
*,281,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:271;ref:ZZLkpModuleType:ZZModuleType:1
*,282,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:16;ZZQCTOModule:ZZQCTOModule_ID:282;ref:ZZLkpModuleType:ZZModuleType:1
*,283,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:283;ref:ZZLkpModuleType:ZZModuleType:1
*,284,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:284;ref:ZZLkpModuleType:ZZModuleType:1
*,285,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:285;ref:ZZLkpModuleType:ZZModuleType:1
*,286,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:286;ref:ZZLkpModuleType:ZZModuleType:1
*,287,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:287;ref:ZZLkpModuleType:ZZModuleType:1
*,288,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:288;ref:ZZLkpModuleType:ZZModuleType:1
*,289,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:289;ref:ZZLkpModuleType:ZZModuleType:1
*,290,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:290;ref:ZZLkpModuleType:ZZModuleType:1
*,291,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:291;ref:ZZLkpModuleType:ZZModuleType:1
*,292,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:292;ref:ZZLkpModuleType:ZZModuleType:1
*,293,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:293;ref:ZZLkpModuleType:ZZModuleType:1
*,294,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:294;ref:ZZLkpModuleType:ZZModuleType:1
*,295,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:295;ref:ZZLkpModuleType:ZZModuleType:1
*,296,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:296;ref:ZZLkpModuleType:ZZModuleType:1
*,297,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:297;ref:ZZLkpModuleType:ZZModuleType:1
*,298,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:298;ref:ZZLkpModuleType:ZZModuleType:1
*,299,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:299;ref:ZZLkpModuleType:ZZModuleType:1
*,300,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:300;ref:ZZLkpModuleType:ZZModuleType:1
*,301,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:301;ref:ZZLkpModuleType:ZZModuleType:1
*,302,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:302;ref:ZZLkpModuleType:ZZModuleType:1
*,303,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:303;ref:ZZLkpModuleType:ZZModuleType:1
*,304,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:304;ref:ZZLkpModuleType:ZZModuleType:1
*,305,Y,Core,ZZQCTOLearnership:ZZQCTOLearnership_ID:17;ZZQCTOModule:ZZQCTOModule_ID:305;ref:ZZLkpModuleType:ZZModuleType:1
