"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZMigrateValues"
*,3349,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:179;ZZUnitStandard:ZZUnitStandard_id:2479;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3350,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:179;ZZUnitStandard:ZZUnitStandard_id:2459;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3351,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:179;ZZUnitStandard:ZZUnitStandard_id:2480;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3352,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:179;ZZUnitStandard:ZZUnitStandard_id:2475;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3353,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:179;ZZUnitStandard:ZZUnitStandard_id:2637;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3354,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:180;ZZUnitStandard:ZZUnitStandard_id:985;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3355,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:180;ZZUnitStandard:ZZUnitStandard_id:498;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3356,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:181;ZZUnitStandard:ZZUnitStandard_id:3320;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3357,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:181;ZZUnitStandard:ZZUnitStandard_id:3322;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3358,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:181;ZZUnitStandard:ZZUnitStandard_id:3296;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3359,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:2446;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3360,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:1727;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3361,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:1722;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3362,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:2326;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3363,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:2681;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3364,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:2638;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3365,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:182;ZZUnitStandard:ZZUnitStandard_id:2457;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3366,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:183;ZZUnitStandard:ZZUnitStandard_id:3406;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3367,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:183;ZZUnitStandard:ZZUnitStandard_id:3432;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3368,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:183;ZZUnitStandard:ZZUnitStandard_id:2932;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3369,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:183;ZZUnitStandard:ZZUnitStandard_id:3408;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3370,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:183;ZZUnitStandard:ZZUnitStandard_id:3407;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3371,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:985;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3372,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3283;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3373,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3286;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3374,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3278;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3375,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3288;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3376,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3287;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3377,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3276;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3378,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3289;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3379,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3290;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3380,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3285;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3381,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3279;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3382,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:184;ZZUnitStandard:ZZUnitStandard_id:3549;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3383,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:185;ZZUnitStandard:ZZUnitStandard_id:2013;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3384,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:185;ZZUnitStandard:ZZUnitStandard_id:3300;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3385,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:186;ZZUnitStandard:ZZUnitStandard_id:2014;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3386,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:186;ZZUnitStandard:ZZUnitStandard_id:1314;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3387,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:187;ZZUnitStandard:ZZUnitStandard_id:985;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3388,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:187;ZZUnitStandard:ZZUnitStandard_id:499;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3389,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:187;ZZUnitStandard:ZZUnitStandard_id:3291;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3390,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:187;ZZUnitStandard:ZZUnitStandard_id:3281;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3391,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:187;ZZUnitStandard:ZZUnitStandard_id:3297;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3392,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:188;ZZUnitStandard:ZZUnitStandard_id:985;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3393,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:188;ZZUnitStandard:ZZUnitStandard_id:3323;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3394,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:983;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3395,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:920;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3396,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:419;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3397,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:424;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3398,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:922;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3399,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:426;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3400,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:980;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3401,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:431;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3402,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:428;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3403,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:924;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3404,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2135;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3405,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:930;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3406,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2133;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3407,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:421;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3408,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:425;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3409,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:427;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3410,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2136;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3411,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1083;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3412,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1082;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3413,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:823;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3414,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:979;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3415,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1081;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3416,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2144;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3417,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2142;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3418,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:977;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3419,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2143;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3420,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:928;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3421,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2138;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3422,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1080;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3423,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:678;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3424,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2145;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3425,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:422;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3426,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:418;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3427,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:929;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3428,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:985;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3429,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:689;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3430,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2137;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3431,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:981;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3432,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:695;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3433,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:919;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3434,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2134;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3435,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2141;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,3436,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1108;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3437,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:770;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3438,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1185;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3439,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1514;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3440,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:2132;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3441,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3442,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1433;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3443,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1435;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3444,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3445,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3446,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3447,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1766;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3448,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1176;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3449,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1177;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3450,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1186;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3451,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1516;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3452,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:189;ZZUnitStandard:ZZUnitStandard_id:1194;ref:ZZLkpUnitStandardType:ZZUnitStandardType:2
*,3453,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:190;ZZUnitStandard:ZZUnitStandard_id:3756;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3454,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:190;ZZUnitStandard:ZZUnitStandard_id:3752;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3455,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:190;ZZUnitStandard:ZZUnitStandard_id:3751;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3456,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:190;ZZUnitStandard:ZZUnitStandard_id:3753;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3457,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:191;ZZUnitStandard:ZZUnitStandard_id:3757;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3458,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:191;ZZUnitStandard:ZZUnitStandard_id:3752;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3459,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:191;ZZUnitStandard:ZZUnitStandard_id:3751;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3460,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:191;ZZUnitStandard:ZZUnitStandard_id:3754;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3461,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:192;ZZUnitStandard:ZZUnitStandard_id:3758;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3462,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:192;ZZUnitStandard:ZZUnitStandard_id:3752;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3463,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:192;ZZUnitStandard:ZZUnitStandard_id:3751;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3464,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:192;ZZUnitStandard:ZZUnitStandard_id:1020;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3465,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:192;ZZUnitStandard:ZZUnitStandard_id:3753;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3466,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:193;ZZUnitStandard:ZZUnitStandard_id:3758;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3467,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:193;ZZUnitStandard:ZZUnitStandard_id:3752;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3468,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:193;ZZUnitStandard:ZZUnitStandard_id:3751;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3469,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:193;ZZUnitStandard:ZZUnitStandard_id:3753;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3470,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:194;ZZUnitStandard:ZZUnitStandard_id:3759;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3471,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:194;ZZUnitStandard:ZZUnitStandard_id:3752;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3472,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:194;ZZUnitStandard:ZZUnitStandard_id:3751;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3473,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:194;ZZUnitStandard:ZZUnitStandard_id:3754;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3474,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:195;ZZUnitStandard:ZZUnitStandard_id:3761;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3475,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:195;ZZUnitStandard:ZZUnitStandard_id:3752;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3476,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:195;ZZUnitStandard:ZZUnitStandard_id:3751;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3477,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:195;ZZUnitStandard:ZZUnitStandard_id:3753;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3478,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:787;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3479,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:788;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3480,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1184;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3481,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1187;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3482,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:864;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3483,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:863;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3484,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:804;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3485,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:803;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3486,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:862;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3487,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:786;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3488,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:789;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3489,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:860;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3490,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1185;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3491,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3492,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3493,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3494,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1766;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3495,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1186;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3496,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1516;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3497,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:1194;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3498,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:875;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3499,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:879;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,3500,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:196;ZZUnitStandard:ZZUnitStandard_id:885;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
